id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,start_x,start_y,end_x,end_y,length,top_level_id,top_offset,height,material,thickness
c09fde31-338e-4c6c-a363-87a1bb311b56-001637e9,Soffit - Beam Wrap (Both Sides),,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,1.207061353,-14.7647025,-4.00685,1.7653,-6.477,-3.74015,2.3114,-14.7647025,-3.8735,-6.477,-3.8735,8.2877025,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,-0.1524,0.5461,Metal Stud Layer,0.2667
c09fde31-338e-4c6c-a363-87a1bb311b56-001637ea,Soffit - Beam Wrap (Both Sides),,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,1.205535359,-14.754225,-4.00685,5.0419,-6.477,-3.74015,5.588,-14.754225,-3.8735,-6.477,-3.8735,8.277225,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,-0.1524,0.5461,Metal Stud Layer,0.2667
c09fde31-338e-4c6c-a363-87a1bb311b56-001637eb,Soffit - Beam Wrap (Both Sides),,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,1.205535359,-14.754225,-4.00685,9.1059,-6.477,-3.74015,9.652,-14.754225,-3.8735,-6.477,-3.8735,8.277225,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,-0.1524,0.5461,Metal Stud Layer,0.2667
c09fde31-338e-4c6c-a363-87a1bb311b56-001637ec,Soffit - Beam Wrap (Both Sides),,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,1.205535359,-14.754225,-4.00685,13.1699,-6.477,-3.74015,13.716,-14.754225,-3.8735,-6.477,-3.8735,8.277225,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,-0.1524,0.5461,Metal Stud Layer,0.2667
c09fde31-338e-4c6c-a363-87a1bb311b56-00163948,Retaining - Split Face CMU,,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d18,,,,1.920658639,-28.463875,-8.9408,-1.8034,-15.32255,-8.696325,-0.9652,-28.3416375,-8.8185625,-15.32255,-8.8185625,13.0190875,,0,0.762,"CMU, Split Face",0.193675
e94bc2e2-ac7a-4b1c-8c4a-f6fd596bd686-00163af6,Retaining - Split Face CMU,,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d18,,,,0.2937918923,-28.463875,-4.6228,-1.8034,-28.2194,-2.3876,-0.9652,-28.3416375,-2.5098375,-28.3416375,-4.5005625,1.990725,,0,0.762,"CMU, Split Face",0.193675
e94bc2e2-ac7a-4b1c-8c4a-f6fd596bd686-00163b53,Retaining - Split Face CMU,,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d18,,,,1.911287286,-28.463875,-2.632075,-1.8034,-15.293975,-2.3876,-0.9652,-28.3416375,-2.5098375,-15.293975,-2.5098375,13.0476625,,0,0.762,"CMU, Split Face",0.193675
e94bc2e2-ac7a-4b1c-8c4a-f6fd596bd686-00163ba1,Retaining - Split Face CMU,,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d18,,,,0.3838505871,-30.48635,-8.9408,-1.8034,-30.241875,-2.3876,-1.4224,-30.3641125,-2.5098375,-30.3641125,-8.8185625,6.308725,,0,0.3048,"CMU, Split Face",0.193675
e94bc2e2-ac7a-4b1c-8c4a-f6fd596bd686-00163ba3,Retaining - Split Face CMU,,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d18,,,,0.2080440194,-33.9852,-2.632075,-1.8034,-30.241875,-2.3876,-1.4224,-30.3641125,-2.5098375,-33.9852,-2.5098375,3.6210875,,0,0.3048,"CMU, Split Face",0.193675
e94bc2e2-ac7a-4b1c-8c4a-f6fd596bd686-00164240,Retaining - Split Face CMU,,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d18,,,,0.2937918923,-28.463875,-8.9408,-1.8034,-28.2194,-6.7056,-0.9652,-28.3416375,-6.8278375,-28.3416375,-8.8185625,1.990725,,0,0.762,"CMU, Split Face",0.193675
7587b0c1-db93-4407-be70-bee49ca3f935-00165068,"Interior - 6 1/8"" Partition (2-hr)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,0.7119925821,15.5067,0.9159875,13.8684,15.662275,2.7289125,17.9324,15.5844875,0.9159875,15.5844875,2.7289125,1.812925,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,0,4.064,Metal Stud Layer,0.155575
7587b0c1-db93-4407-be70-bee49ca3f935-00165125,"Interior - 4 7/8"" Partition (NR)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,0.3793031769,15.440025,2.667,13.8684,16.2925125,2.790825,17.9324,16.2925125,2.7289125,15.5321,2.7289125,0.7604125,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,0,4.064,Metal Stud Layer,0.123825
967fe184-faf1-4a69-9677-0665ebd2a421-00165494,"Soffit - Beam Wrap 9 1/4"" (One Side)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,1.055093918,-14.754225,-8.4963,5.0419,-6.477,-8.26135,5.588,-14.754225,-8.378825,-6.477,-8.378825,8.277225,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,-0.1524,0.5461,Metal Stud Layer,0.23495
967fe184-faf1-4a69-9677-0665ebd2a421-001654ab,"Soffit - Beam Wrap 9 1/4"" (One Side)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,0.2506513588,-14.7647025,-8.4963,1.7653,-6.477,-8.26135,2.3114,-14.7647025,-8.378825,-6.477,-8.378825,8.2877025,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,-0.1524,0.5461,Metal Stud Layer,0.23495
967fe184-faf1-4a69-9677-0665ebd2a421-001654cb,"Soffit - Beam Wrap 9 1/4"" (One Side)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.7100228594,-14.754225,-8.4963,9.1059,-6.477,-8.26135,9.652,-14.754225,-8.378825,-6.477,-8.378825,8.277225,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,-0.1524,0.5461,Metal Stud Layer,0.23495
967fe184-faf1-4a69-9677-0665ebd2a421-001654cc,"Soffit - Beam Wrap 9 1/4"" (One Side)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,0.7100228594,-14.754225,-8.4963,13.1699,-6.477,-8.26135,13.716,-14.754225,-8.378825,-6.477,-8.378825,8.277225,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,-0.1524,0.5461,Metal Stud Layer,0.23495
a664a297-27cc-4eb0-a7d5-09b468c4403b-0016810e,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d18,,,,7.137721916,-33.9852,13.335,-1.8034,-30.229175,13.471525,21.59,-33.9852,13.4032625,-30.2974375,13.4032625,3.6877625,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,23.3934,Air,0.136525
a664a297-27cc-4eb0-a7d5-09b468c4403b-001682c6,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d18,,,,0.9734653434,-30.3657,12.8698625,-1.8034,-30.229175,13.4032625,21.59,-30.2974375,12.8698625,-30.2974375,13.4032625,0.5334,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,23.3934,Air,0.136525
2a2a5167-04a0-4202-bdcf-0377e2f524eb-0016833b,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,0.4470964606,-15.300325,11.0410625,-1.0541,-15.1638,13.0302,0.7366,-15.2320625,11.0410625,-15.2320625,13.0302,1.9891375,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,-1.7272,1.7907,Air,0.136525
2a2a5167-04a0-4202-bdcf-0377e2f524eb-00168348,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,0.6791251886,-12.0015,11.064875,-1.0541,-11.864975,13.0302,1.7018,-11.9332375,11.064875,-11.9332375,13.0302,1.965325,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,-0.762,2.7559,Air,0.136525
2a2a5167-04a0-4202-bdcf-0377e2f524eb-00168373,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,5.762125191,-15.300325,13.335,-1.0541,-11.864975,13.471525,21.59,-15.2320625,13.4032625,-11.9332375,13.4032625,3.298825,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,22.6441,Air,0.136525
2a2a5167-04a0-4202-bdcf-0377e2f524eb-0016845c,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,0.7900818069,-15.300325,12.8698625,-1.0541,-15.1638,13.4032625,17.9324,-15.2320625,12.8698625,-15.2320625,13.4032625,0.5334,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,0,18.9865,Air,0.136525
2a2a5167-04a0-4202-bdcf-0377e2f524eb-0016845d,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,0.7900818069,-12.0015,12.8698625,-1.0541,-11.864975,13.4032625,17.9324,-11.9332375,12.8698625,-11.9332375,13.4032625,0.5334,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,0,18.9865,Air,0.136525
2a2a5167-04a0-4202-bdcf-0377e2f524eb-001687b4,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,1.090348126,-15.300325,10.8966,17.9324,-15.1638,13.4032625,21.59,-15.2320625,10.8966,-15.2320625,13.4032625,2.5066625,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Air,0.136525
addda3e8-7d30-4bf4-87a0-3c8bdf6639ff-001688dc,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,3.813796227,-12.0015,5.565775,17.9324,-11.864975,13.4032625,21.59,-11.9332375,5.6340375,-11.9332375,13.4032625,7.769225,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Air,0.136525
addda3e8-7d30-4bf4-87a0-3c8bdf6639ff-001689a4,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,1.203902421,-15.2034875,5.565775,17.9324,-11.9332375,5.7023,21.59,-11.9332375,5.6340375,-15.2034875,5.6340375,3.27025,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Air,0.136525
1e43b841-b995-46db-b1d2-6664b7dfa367-00168a9b,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,1.694183781,-33.9852,5.565775,18.1864,-30.229175,5.7023,21.59,-33.9852,5.6340375,-30.2974375,5.6340375,3.6877625,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.4036,Air,0.136525
1e43b841-b995-46db-b1d2-6664b7dfa367-00168aae,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,0.6792765769,-30.3657,5.6340375,17.9324,-30.229175,7.6835,21.59,-30.2974375,5.6340375,-30.2974375,7.6152375,1.9812,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Air,0.136525
1e43b841-b995-46db-b1d2-6664b7dfa367-00168aeb,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,0.9762683465,-30.2974375,7.546975,17.9324,-27.435175,7.6835,21.59,-30.2974375,7.6152375,-27.5034375,7.6152375,2.794,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Air,0.136525
1e43b841-b995-46db-b1d2-6664b7dfa367-00168b0f,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,1.450685324,-27.5717,7.6152375,17.9324,-27.435175,10.588625,21.59,-27.5034375,7.6152375,-27.5034375,10.582275,2.9670375,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Air,0.136525
1e43b841-b995-46db-b1d2-6664b7dfa367-00168b41,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,1.341468744,-30.3657,10.4521,17.9324,-27.5034375,10.588625,21.59,-27.5034375,10.5203625,-30.2974375,10.5203625,2.794,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Air,0.136525
1e43b841-b995-46db-b1d2-6664b7dfa367-00168b7e,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,1.215686633,-30.3657,10.5203625,17.9324,-30.229175,13.0302,21.59,-30.2974375,13.0302,-30.2974375,10.5203625,2.5098375,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Air,0.136525
ad2588d0-c655-4eef-965a-6d983a5e846c-00168c26,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,1.317883358,-1.8542,8.5217,17.9324,1.0668,8.658225,21.59,-1.8542,8.5899625,1.0668,8.5899625,2.921,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Air,0.136525
ad2588d0-c655-4eef-965a-6d983a5e846c-00168c78,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,0.8681005846,-1.8938875,5.616575,17.9324,1.101725,5.7531,21.59,-1.8938875,5.6848375,1.101725,5.6848375,2.9956125,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Air,0.136525
ad2588d0-c655-4eef-965a-6d983a5e846c-001692ae,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,1.310610122,12.284075,0.8763,17.9324,15.719425,1.012825,21.59,12.3523375,0.9445625,15.6511625,0.9445625,3.298825,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Air,0.136525
ad2588d0-c655-4eef-965a-6d983a5e846c-001692d7,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,0.9295959233,15.5829,-1.0668,17.9324,15.719425,0.9445625,21.59,15.6511625,0.9445625,15.6511625,-1.0668,2.0113625,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Air,0.136525
ad2588d0-c655-4eef-965a-6d983a5e846c-0016930e,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,02a23a8b-94c1-452d-91fe-6406594cff3b-00095ad3,,,,0.8189900857,12.284075,-0.8382,17.9324,12.4206,0.9445625,21.59,12.3523375,-0.8382,12.3523375,0.9445625,1.7827625,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,3.6576,Air,0.136525
ad2588d0-c655-4eef-965a-6d983a5e846c-0016936d,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,5.695817077,12.284075,-6.423025,13.8684,12.4206,-0.8382,21.59,12.3523375,-0.8382,12.3523375,-6.3547625,5.5165625,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,7.7216,Air,0.136525
ad2588d0-c655-4eef-965a-6d983a5e846c-00169386,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,2.013778961,12.3523375,-6.423025,13.8684,15.719425,-6.2865,21.59,12.3523375,-6.3547625,15.6511625,-6.3547625,3.298825,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,7.7216,Air,0.136525
ad2588d0-c655-4eef-965a-6d983a5e846c-00169397,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,,,,5.638206982,15.5829,-6.3547625,13.8684,15.719425,-0.822325,21.59,15.6511625,-6.3547625,15.6511625,-0.9826625,5.3721,8b2fcbb6-3350-4536-a114-8d91a78c59b4-000aa0c9,0,7.7216,Air,0.136525
ce1839a2-d758-4188-aa85-1e68a4d1de6d-0016a3e2,"Chase - GWB & Metal Stud 4 1/4""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d18,,,,0.1813774873,-33.277175,12.7254,-1.8034,-30.5181,13.14456468,-1.0541,-33.277175,12.78361391,-30.5181,12.78361391,2.759075,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,0,0.7493,Metal Furring,0.10795
9ae250f9-39c5-43a8-aca7-52422cc42f21-0016ebe8,"Chase - GWB & Metal Stud 3 1/8""",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,0.01595818381,-5.946775,-8.7550625,-1.0541,-5.8674,-8.5852,2.4638,-5.9070875,-8.7550625,-5.9070875,-8.5852,0.1698625,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,0,3.5179,Metal Furring,0.079375
9ae250f9-39c5-43a8-aca7-52422cc42f21-0016ec91,"Chase - GWB & Metal Stud 6 5/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,3.514098796,-4.6878875,-8.626475,3.2004,-0.39243,-8.4582,9.652,-0.39243,-8.5423375,-4.6878875,-8.5423375,4.2954575,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,-0.1524,6.4516,Metal Furring,0.168275
7b148712-ae82-4cfe-890c-0ff53e4aabba-0016ee3a,"Chase - GWB & Metal Stud 6 5/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,1.030003787,-6.0198,-8.867775,3.2004,-4.6878875,-8.6995,9.8044,-4.6878875,-8.7836375,-6.0198,-8.7836375,1.3319125,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,0,6.604,Metal Furring,0.168275
db525a87-c1fe-4551-8adc-82d12beb9a7b-0016fa84,"Exterior - GWB on Metal Stud w Insulated Panel 8 7/8""",,561adf52-04d9-49cc-aa0c-378397704344-0009aa6e,,,,0.8062128231,-6.0198,-8.867775,-1.0541,0.9398,-8.64235,3.2004,-6.0198,-8.7550625,0.9398,-8.7550625,6.9596,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,0.7366,4.2545,Metal Stud Layer,0.225425
02905f62-57a3-43b4-9c0c-fe27c6fc0763-001727e5,"Chase - GWB & Metal Stud 3 1/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,0.08175608649,-5.946775,-8.7836375,2.4638,-5.8674,-8.55345,9.8044,-5.9070875,-8.7836375,-5.9070875,-8.55345,0.2301875,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,0,7.3406,Metal Furring,0.079375
02905f62-57a3-43b4-9c0c-fe27c6fc0763-0017293c,"Chase - GWB & Metal Stud 3 1/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,0.2146961432,-4.727575,-8.867775,3.2004,-4.6482,-8.4582,9.8044,-4.6878875,-8.867775,-4.6878875,-8.5423375,0.3254375,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,0,6.604,Metal Furring,0.079375
02905f62-57a3-43b4-9c0c-fe27c6fc0763-00172a4e,"Chase - GWB & Metal Stud 6 5/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,0.9968645345,-0.39243,-8.867775,3.2004,0.9394825,-8.6995,9.8044,-0.39243,-8.7836375,0.9394825,-8.7836375,1.3319125,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,0,6.604,Metal Furring,0.168275
02905f62-57a3-43b4-9c0c-fe27c6fc0763-00172a50,"Chase - GWB & Metal Stud 3 1/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,0.08175608649,0.7870825,-8.7836375,2.4638,0.8664575,-8.55345,9.8044,0.82677,-8.7836375,0.82677,-8.55345,0.2301875,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,0,7.3406,Metal Furring,0.079375
02905f62-57a3-43b4-9c0c-fe27c6fc0763-00172a51,"Chase - GWB & Metal Stud 3 1/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,0.2146961432,-0.4321175,-8.867775,3.2004,-0.3527425,-8.4582,9.8044,-0.39243,-8.867775,-0.39243,-8.5423375,0.3254375,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,0,6.604,Metal Furring,0.079375
141fa1ed-8af8-4ccd-84d7-032c854e66a1-00174436,"Chase - GWB & Metal Stud 6 5/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,5.063091625,-6.0198,-9.178925,9.8044,1.0922,-9.01065,16.0528,-6.0198,-9.0947875,1.0922,-9.0947875,7.112,9b742a74-29a2-4bfb-b21f-467adccc22dd-000eb741,0,6.2484,Metal Furring,0.168275
141fa1ed-8af8-4ccd-84d7-032c854e66a1-001744f7,"Chase - GWB & Metal Stud 3 1/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.1700669986,-5.946775,-9.01065,9.8044,-5.8674,-8.66775,16.0528,-5.9070875,-9.01065,-5.9070875,-8.66775,0.3429,9b742a74-29a2-4bfb-b21f-467adccc22dd-000eb741,0,6.2484,Metal Furring,0.079375
459d6f50-4382-46bc-ab5a-7e6cd01f820c-0017547c,"Chase - GWB & Metal Stud 6 5/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,4.648657573,1.0922,-9.166225,9.8044,12.576175,-8.99795,13.8684,1.0922,-9.0820875,12.576175,-9.0820875,11.483975,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,0,4.064,Metal Furring,0.168275
459d6f50-4382-46bc-ab5a-7e6cd01f820c-00175af6,"Chase - GWB & Metal Stud 3 1/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.133144895,1.317625,-9.0820875,5.7404,1.397,-8.5852,9.8044,1.3573125,-9.0820875,1.3573125,-8.5852,0.4968875,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,0,4.064,Metal Furring,0.079375
459d6f50-4382-46bc-ab5a-7e6cd01f820c-00175b2f,"Chase - GWB & Metal Stud 3 1/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.096274001,1.317625,-9.0820875,9.8044,1.397,-8.6995,13.8684,1.3573125,-9.0820875,1.3573125,-8.6995,0.3825875,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,0,4.064,Metal Furring,0.079375
459d6f50-4382-46bc-ab5a-7e6cd01f820c-00175bb3,"Chase - GWB & Metal Stud 3 1/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.08908058963,12.798425,-8.965779426,5.7404,12.8778,-8.672338742,9.652,12.8381125,-8.965779426,12.8381125,-8.821671563,0.1441078627,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,-0.1524,3.9116,Metal Furring,0.079375
971fba4f-90c1-40ea-bf4f-7527469683f9-00175e6e,"Chase - GWB & Metal Stud 6 5/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,3.562328201,12.67732933,-9.154055113,5.7404,21.33803528,-7.849635017,9.8044,12.68623937,-9.070637421,21.32705313,-7.933052709,8.715375,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,0,4.064,Metal Furring,0.168275
97926e32-0494-4448-aec5-d83bb933a11e-001762c1,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d19,,,,12.29083623,18.84376921,9.565282635,1.7018,19.57826254,12.87089855,13.8684,19.41929675,9.586210878,18.98699581,12.8698625,3.311986122,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,0,12.1666,Metal Stud Layer,0.320675
97926e32-0494-4448-aec5-d83bb933a11e-00176725,"Chase - GWB & Metal Stud 3 1/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.09759264756,21.19941366,-7.650346055,9.8044,21.52141008,-7.530622474,13.716,21.51622982,-7.569970442,21.24394188,-7.605817829,0.2746375,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,-0.1524,3.9116,Metal Furring,0.079375
97926e32-0494-4448-aec5-d83bb933a11e-0017673c,"Chase - GWB & Metal Stud 3 1/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.04100972527,21.20977417,-7.781299597,9.8044,21.30571047,-7.600637571,13.716,21.2663625,-7.776119339,21.24394188,-7.605817829,0.1717710352,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,-0.1524,3.9116,Metal Furring,0.079375
97926e32-0494-4448-aec5-d83bb933a11e-0017690a,"Chase - GWB & Metal Stud 6 5/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,3.475065835,12.67525723,-9.154055113,9.8044,21.33803528,-7.849635017,13.8684,12.68623937,-9.070637421,21.32705313,-7.933052709,8.715375,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,0,4.064,Metal Furring,0.168275
97926e32-0494-4448-aec5-d83bb933a11e-00176ae7,"Chase - GWB & Metal Stud 3 1/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,,,,0.07309871446,12.798425,-8.934935291,9.8044,12.8778,-8.6995,13.716,12.8381125,-8.934935291,12.8381125,-8.6995,0.2354352915,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1b,-0.1524,3.9116,Metal Furring,0.079375
97926e32-0494-4448-aec5-d83bb933a11e-00176b62,"Chase - GWB & Metal Stud 3 1/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.07294803959,21.24083373,-7.645165797,5.7404,21.52141008,-7.530622474,9.652,21.51622982,-7.569970442,21.24394188,-7.605817829,0.2746375,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,-0.1524,3.9116,Metal Furring,0.079375
97926e32-0494-4448-aec5-d83bb933a11e-00176b63,"Chase - GWB & Metal Stud 3 1/8""",,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090cfb,,,,0.09029894121,21.19941366,-7.859995533,5.7404,21.31607099,-7.561289603,9.652,21.27672302,-7.854815275,21.24394188,-7.605817829,0.2511460352,434b4aa7-f200-460c-b3bb-afb56c30ead0-00090d1a,-0.1524,3.9116,Metal Furring,0.079375
