id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,start_x,start_y,end_x,end_y,length,start_z,end_z,shape,size_x,size_y,material
bm-325,W18x55,,,,,0,0.05004217874,19.64747371,0.7263100927,17.32026,20.50756611,5.843974793,17.78,19.74228657,5.831492443,20.41275324,0.738792443,5.136644708,17.78,17.78,,0,0,Steel
bm-326,16K2,,,,,0,0.007654806758,2.263031119,0.762,17.3736,2.336056119,5.8547,17.78,2.299543619,0.762,2.299543619,5.8547,5.0927,17.78,17.78,,,,Steel
bm-327,16K2,,,,,0,0.007654806758,3.470374739,0.762,17.3736,3.543399739,5.8547,17.78,3.506887239,0.762,3.506887239,5.8547,5.0927,17.78,17.78,,,,Steel
bm-328,16K2,,,,,0,0.007654806758,4.677718358,0.762,17.3736,4.750743358,5.8547,17.78,4.714230858,0.762,4.714230858,5.8547,5.0927,17.78,17.78,,,,Steel
bm-329,16K2,,,,,0,0.007654806758,5.885061978,0.762,17.3736,5.958086978,5.8547,17.78,5.921574478,0.762,5.921574478,5.8547,5.0927,17.78,17.78,,,,Steel
bm-330,16K2,,,,,0,0.007654806758,7.092405597,0.762,17.3736,7.165430597,5.8547,17.78,7.128918097,0.762,7.128918097,5.8547,5.0927,17.78,17.78,,,,Steel
bm-331,16K2,,,,,0,0.007654806758,8.299749216,0.762,17.3736,8.372774216,5.8547,17.78,8.336261716,0.762,8.336261716,5.8547,5.0927,17.78,17.78,,,,Steel
bm-332,16K2,,,,,0,0.007654806758,9.507092836,0.762,17.3736,9.580117836,5.8547,17.78,9.543605336,0.762,9.543605336,5.8547,5.0927,17.78,17.78,,,,Steel
bm-333,16K2,,,,,0,0.007654806758,10.71443646,0.762,17.3736,10.78746146,5.8547,17.78,10.75094896,0.762,10.75094896,5.8547,5.0927,17.78,17.78,,,,Steel
bm-334,16K2,,,,,0,0.007654806758,11.92178007,0.762,17.3736,11.99480507,5.8547,17.78,11.95829257,0.762,11.95829257,5.8547,5.0927,17.78,17.78,,,,Steel
bm-335,16K2,,,,,0,0.007713264303,13.12912369,0.7239,17.3736,13.20214869,5.8547,17.78,13.16563619,0.7239,13.16563619,5.8547,5.1308,17.78,17.78,,,,Steel
bm-336,16K2,,,,,0,0.007713264303,14.33646731,0.7239,17.3736,14.40949231,5.8547,17.78,14.37297981,0.7239,14.37297981,5.8547,5.1308,17.78,17.78,,,,Steel
bm-337,16K2,,,,,0,0.007654806758,15.54381093,0.762,17.3736,15.61683593,5.8547,17.78,15.58032343,0.762,15.58032343,5.8547,5.0927,17.78,17.78,,,,Steel
bm-338,16K2,,,,,0,0.007654806758,16.75115455,0.762,17.3736,16.82417955,5.8547,17.78,16.78766705,0.762,16.78766705,5.8547,5.0927,17.78,17.78,,,,Steel
bm-339,16K2,,,,,0,0.007654806758,17.95849817,0.762,17.3736,18.03152317,5.8547,17.78,17.99501067,0.762,17.99501067,5.8547,5.0927,17.78,17.78,,,,Steel
bm-340,16K2,,,,,0,0.007654806758,19.16584179,0.762,17.3736,19.23886679,5.8547,17.78,19.20235429,0.762,19.20235429,5.8547,5.0927,17.78,17.78,,,,Steel
bm-341,16K2,,,,,0,0.006070815566,-4.997979167,1.6764,17.3736,-4.924954167,5.8547,17.78,-4.961466667,1.6764,-4.961466667,5.8547,4.1783,17.78,17.78,,,,Steel
bm-342,16K2,,,,,0,0.006070815566,-3.787245833,1.6764,17.3736,-3.714220833,5.8547,17.78,-3.750733333,1.6764,-3.750733333,5.8547,4.1783,17.78,17.78,,,,Steel
bm-343,16K2,,,,,0,0.006070815566,-2.5765125,1.6764,17.3736,-2.5034875,5.8547,17.78,-2.54,1.6764,-2.54,5.8547,4.1783,17.78,17.78,,,,Steel
bm-344,16K2,,,,,0,0.006109909814,-1.365779167,1.6764,17.3736,-1.292754167,5.8801,17.78,-1.329266667,1.6764,-1.329266667,5.8801,4.2037,17.78,17.78,,,,Steel
bm-345,16K2,,,,,0,0.006109909814,-0.1550458333,1.6764,17.3736,-0.08202083333,5.8801,17.78,-0.1185333333,1.6764,-0.1185333333,5.8801,4.2037,17.78,17.78,,,,Steel
bm-346,16K2,,,,,0,0.003959270953,19.3182875,5.854222571,17.3736,19.3913125,8.775222571,17.78,19.3548,8.774745143,19.3548,5.8547,2.920045143,17.78,17.78,,,,Steel
bm-347,16K2,,,,,0,0.01061033263,18.0990875,5.8547,17.3736,18.1721125,12.6365,17.78,18.1356,12.6365,18.1356,5.8547,6.7818,17.78,17.78,,,,Steel
bm-348,16K2,,,,,0,0.01061033263,16.8798875,5.8547,17.3736,16.9529125,12.6365,17.78,16.9164,12.6365,16.9164,5.8547,6.7818,17.78,17.78,,,,Steel
